DDI,no.,FisherMode,method,isTest,accuracy,precision,recall
ATP-synt_int_ATP-synt_ab,179,FisherM1,SVM,True,0.61904761904761907,0.48148148148148145,0.47619047619047616
ATP-synt_int_ATP-synt_ab,179,FisherM1,SVM,False,0.48520710059171596,0.50461538461538458,0.50443786982248517
ATP-synt_int_ATP-synt_ab,179,FisherM1,DL,False,0.89473684210526316,0.93500000000000005,0.9135802469135802
ATP-synt_int_ATP-synt_ab,179,FisherM1,DL,True,0.95238095238095233,0.86956521739130432,0.90476190476190477
ATP-synt_int_ATP-synt_ab,179,FisherM1,DL_U,False,0.88995215311004783,0.93000000000000005,0.90864197530864199
ATP-synt_int_ATP-synt_ab,179,FisherM1,DL_U,True,0.95238095238095233,0.83333333333333337,0.88095238095238093
ATP-synt_int_ATP-synt_ab,180,FisherM1,SVM,True,0.66666666666666663,0.5714285714285714,0.58333333333333337
ATP-synt_int_ATP-synt_ab,180,FisherM1,SVM,False,0.58695652173913049,0.57446808510638303,0.57608695652173914
ATP-synt_int_ATP-synt_ab,180,FisherM1,DL,False,0.79723502304147464,0.92513368983957223,0.86848072562358281
ATP-synt_int_ATP-synt_ab,180,FisherM1,DL,True,0.0,0.0,0.41666666666666669
ATP-synt_int_ATP-synt_ab,180,FisherM1,DL_U,False,0.80645161290322576,0.92105263157894723,0.87074829931972786
ATP-synt_int_ATP-synt_ab,180,FisherM1,DL_U,True,0.33333333333333331,0.66666666666666663,0.58333333333333337
ATP-synt_int_ATP-synt_ab,181,FisherM1,SVM,True,0.7142857142857143,0.5,0.5
ATP-synt_int_ATP-synt_ab,181,FisherM1,SVM,False,0.49206349206349204,0.56159420289855078,0.553968253968254
ATP-synt_int_ATP-synt_ab,181,FisherM1,DL,False,0.94179894179894175,0.87684729064039402,0.90476190476190477
ATP-synt_int_ATP-synt_ab,181,FisherM1,DL,True,0.7142857142857143,0.7142857142857143,0.7142857142857143
ATP-synt_int_ATP-synt_ab,181,FisherM1,DL_U,False,0.95238095238095233,0.86538461538461542,0.90211640211640209
ATP-synt_int_ATP-synt_ab,181,FisherM1,DL_U,True,0.7142857142857143,0.5,0.5
ATP-synt_int_ATP-synt_ab,182,FisherM1,SVM,True,0.7142857142857143,0.55555555555555558,0.5714285714285714
ATP-synt_int_ATP-synt_ab,182,FisherM1,SVM,False,0.5107033639143731,0.59430604982206403,0.58103975535168195
ATP-synt_int_ATP-synt_ab,182,FisherM1,DL,False,0.98984771573604058,0.91981132075471694,0.95153061224489799
ATP-synt_int_ATP-synt_ab,182,FisherM1,DL,True,0.42857142857142855,0.59999999999999998,0.5714285714285714
ATP-synt_int_ATP-synt_ab,182,FisherM1,DL_U,False,0.97461928934010156,0.9365853658536587,0.95408163265306123
ATP-synt_int_ATP-synt_ab,182,FisherM1,DL_U,True,0.14285714285714285,0.5,0.5
ATP-synt_int_ATP-synt_ab,183,FisherM1,SVM,True,0.66666666666666663,0.66666666666666663,0.66666666666666663
ATP-synt_int_ATP-synt_ab,183,FisherM1,SVM,False,0.37728937728937728,0.5073891625615764,0.50549450549450547
ATP-synt_int_ATP-synt_ab,183,FisherM1,DL,False,0.92727272727272725,0.80104712041884818,0.84709480122324154
ATP-synt_int_ATP-synt_ab,183,FisherM1,DL,True,0.8571428571428571,0.81818181818181823,0.83333333333333337
