DDI,no.,FisherMode,method,isTest,accuracy,precision,recall
AICARFT_IMPCHas_int_MGS,52,FisherM1,DL_U,True,0.94666666666666666,0.85542168674698793,0.89333333333333331
AICARFT_IMPCHas_int_MGS,53,FisherM1,SVM,True,0.5714285714285714,0.46511627906976744,0.45714285714285713
AICARFT_IMPCHas_int_MGS,53,FisherM1,SVM,False,0.54460093896713613,0.56174334140435833,0.5598591549295775
AICARFT_IMPCHas_int_MGS,53,FisherM1,DL,False,0.91150442477876104,0.89306358381502893,0.90161527165932454
AICARFT_IMPCHas_int_MGS,53,FisherM1,DL,True,0.87142857142857144,0.72619047619047616,0.77142857142857146
AICARFT_IMPCHas_int_MGS,53,FisherM1,DL_U,False,0.8584070796460177,0.86865671641791031,0.86490455212922168
AICARFT_IMPCHas_int_MGS,53,FisherM1,DL_U,True,0.81428571428571428,0.76000000000000001,0.77857142857142858
AICARFT_IMPCHas_int_MGS,54,FisherM1,SVM,True,0.66666666666666663,0.80000000000000016,0.75
AICARFT_IMPCHas_int_MGS,54,FisherM1,SVM,False,0.63729508196721307,0.56959706959706957,0.5770020533880903
AICARFT_IMPCHas_int_MGS,54,FisherM1,DL,False,0.97932816537467704,0.89176470588235301,0.93068035943517335
AICARFT_IMPCHas_int_MGS,54,FisherM1,DL,True,1.0,1.0,1.0
AICARFT_IMPCHas_int_MGS,54,FisherM1,DL_U,False,0.96382428940568476,0.88809523809523805,0.92169448010269572
AICARFT_IMPCHas_int_MGS,54,FisherM1,DL_U,True,1.0,1.0,1.0
AICARFT_IMPCHas_int_MGS,55,FisherM1,SVM,True,0.5714285714285714,0.5,0.5
AICARFT_IMPCHas_int_MGS,55,FisherM1,SVM,False,0.53378378378378377,0.52231404958677685,0.52118644067796616
AICARFT_IMPCHas_int_MGS,55,FisherM1,DL,False,0.98983739837398377,0.84548611111111116,0.90042372881355937
AICARFT_IMPCHas_int_MGS,55,FisherM1,DL,True,1.0,0.69999999999999996,0.7857142857142857
AICARFT_IMPCHas_int_MGS,55,FisherM1,DL_U,False,0.96951219512195119,0.90340909090909094,0.93008474576271183
AICARFT_IMPCHas_int_MGS,55,FisherM1,DL_U,True,1.0,0.69999999999999996,0.7857142857142857
AICARFT_IMPCHas_int_MGS,56,FisherM1,SVM,True,0.57746478873239437,0.50617283950617287,0.50704225352112675
AICARFT_IMPCHas_int_MGS,56,FisherM1,SVM,False,0.55759599332220366,0.54486133768352363,0.54438860971524283
AICARFT_IMPCHas_int_MGS,56,FisherM1,DL,False,0.94045174537987675,0.91235059760956172,0.92356020942408379
