no.,method,isTest,recall,precision,accuracy
12,Log,False,0.68927038626609438,0.66484517304189439,0.67275520655513832
12,DL,True,0.86839266450916941,0.88412959912136191,0.87575095576187878
12,DL,False,0.99982832618025752,1.0,0.99991464663707752
12,SAE_SVM,True,0.64994606256742182,0.66027397260273968,0.65346805024576737
12,SAE_SVM,False,0.68806866952789703,0.67361344537815127,0.67915670877432566
12,SAE_SVM_RBF,True,0.80528586839266447,0.7735751295336788,0.78208629164391041
12,SAE_SVM_RBF,False,0.81768240343347642,0.77359103459477008,0.79037214066234207
12,SAE_SVM_POLY,True,0.74379719525350596,0.61343416370106763,0.63298743855816497
12,SAE_SVM_POLY,False,0.73218884120171679,0.59658693523569728,0.62068965517241381
12,DL_S,True,0.88619201725997843,0.89148128052088982,0.88776624795193881
12,DL_S,False,0.99965665236051504,1.0,0.99982929327415504
12,SAE_S_SVM,True,0.61542610571736789,0.56569162121963312,0.56608410704533041
12,SAE_S_SVM,False,0.65991416309012874,0.5826007881176114,0.59585182656196656
12,SAE_S_SVM_RBF,True,0.84196332254584683,0.77124505928853759,0.79355543418896779
12,SAE_S_SVM_RBF,False,0.85012875536480692,0.76478764478764472,0.7954933424376921
12,SAE_S_SVM_POLY,True,0.75458468176914784,0.61065037101702313,0.63216821409066082
12,SAE_S_SVM_POLY,False,0.74128755364806864,0.59698603622286739,0.62256742915670882
13,SVM,True,0.55412226584408297,0.53754080522306857,0.54203786191536751
13,SVM,False,0.6145290232881474,0.61261261261261257,0.61239230702288749
13,SVM_RBF,True,0.47728547392035897,0.85185185185185186,0.69933184855233854
13,SVM_RBF,False,1.0,1.0,1.0
13,SVM_POLY,True,0.6365675827257431,0.88949843260188088,0.78034521158129178
13,SVM_POLY,False,0.78710462287104621,0.98649531692441739,0.8879993038029762
13,Log,True,0.55131800336511494,0.54040681693238046,0.54454342984409798
13,Log,False,0.68543621828293366,0.65964208061548757,0.66539030545644418
13,DL,True,0.88726864834548513,0.86923076923076925,0.87778396436525608
13,DL,False,1.0,1.0,1.0
13,SAE_SVM,True,0.66909702748177224,0.65621562156215618,0.66174832962138086
13,SAE_SVM,False,0.68491484184914841,0.6721814770595258,0.67496301453311291
13,SAE_SVM_RBF,True,0.7941671340437465,0.7588424437299035,0.77255011135857465
13,SAE_SVM_RBF,False,0.805352798053528,0.7705354173594946,0.78243843007571146
13,SAE_SVM_POLY,True,0.73752103196859231,0.5839253996447602,0.60885300668151443
13,SAE_SVM_POLY,False,0.75078206465067776,0.59430458109781259,0.61857105560873726
13,DL_S,True,0.89231632080762757,0.89937817976257772,0.89699331848552344
13,DL_S,False,1.0,1.0,1.0
13,SAE_S_SVM,True,0.63600673022994947,0.56138613861386144,0.5726614699331849
13,SAE_S_SVM,False,0.67049009384775804,0.59665944942777605,0.60804107562440168
13,SAE_S_SVM_RBF,True,0.83174425126191809,0.75817995910020453,0.78479955456570161
13,SAE_S_SVM_RBF,False,0.84671532846715325,0.77765363128491616,0.80201897136889744
13,SAE_S_SVM_POLY,True,0.73864273696017946,0.5897895208240036,0.61525612472160351
13,SAE_S_SVM_POLY,False,0.74956551963851237,0.59456851392335264,0.61865808023670699
14,SVM,True,0.5213347921225383,0.53811405985319027,0.52998334258745139
14,SVM,False,0.62082106357179978,0.61139542818150805,0.61244143675169183
14,SVM_RBF,True,0.54157549234135671,0.85344827586206895,0.72015546918378681
14,SVM_RBF,False,1.0,1.0,1.0
14,SVM_POLY,True,0.64442013129102849,0.8758364312267658,0.77318156579677955
14,SVM_POLY,False,0.80616663779663955,0.98351648351648346,0.8961478396668402
14,Log,True,0.54048140043763682,0.54375343973582824,0.53664630760688503
14,Log,False,0.67919625844448295,0.6568939520857765,0.66163456533055698
14,DL,True,0.87089715536105028,0.86804798255179938,0.86729594669627985
14,DL,False,0.99982677983717305,1.0,0.99991323963213607
14,SAE_SVM,True,0.65645514223194745,0.65717415115005473,0.65186007773459187
14,SAE_SVM,False,0.68803048674865752,0.67322033898305089,0.67647058823529416
14,SAE_SVM_RBF,True,0.79048140043763682,0.75932737782448767,0.7665186007773459
14,SAE_SVM_RBF,False,0.81326866447254464,0.77322134387351771,0.78700329689397885
14,SAE_SVM_POLY,True,0.74234135667396062,0.59569798068481128,0.61354802887284843
14,SAE_SVM_POLY,False,0.75472024943703442,0.59005958829902494,0.61452368558042691
14,DL_S,True,0.88949671772428884,0.89389774601429361,0.8903387007218212
14,DL_S,False,0.99982677983717305,1.0,0.99991323963213607
14,SAE_S_SVM,True,0.62472647702407003,0.58205912334352705,0.58189894503053863
14,SAE_S_SVM,False,0.65650441711415208,0.58686899969030659,0.59647752906472329
14,SAE_S_SVM_RBF,True,0.8440919037199125,0.75897688145597642,0.78484175458078842
14,SAE_S_SVM_RBF,False,0.85466828338818635,0.7665061363989436,0.79680721846260627
14,SAE_S_SVM_POLY,True,0.7489059080962801,0.60149384885764501,0.62076624097723487
14,SAE_S_SVM_POLY,False,0.74813788324961028,0.59059209626692188,0.61408988374110707
15,SVM,True,0.548868028713418,0.53758788534342883,0.53837658752070683
15,SVM,False,0.61958405545927209,0.60134566862910011,0.60602399240528182
15,SVM_RBF,True,0.34566537824406407,0.89556509298998566,0.65267807840971837
15,SVM_RBF,False,1.0,1.0,1.0
15,SVM_POLY,True,0.6184428492545555,0.89600000000000002,0.77332965212589733
15,SVM_POLY,False,0.77729636048526862,0.98658161020677526,0.88383533270044012
15,Log,True,0.54776366648260633,0.54415798134942406,0.5444505797901712
15,Log,False,0.67729636048526864,0.65702757229320785,0.66324328989384651
15,DL,True,0.87741579237990064,0.88326848249027234,0.88072887907233577
15,DL,False,0.99982668977469669,0.99982668977469669,0.99982739276775701
15,SAE_SVM,True,0.63997791275538374,0.65295774647887328,0.64991717283268913
15,SAE_SVM,False,0.68457538994800693,0.6791609353507565,0.68188487097609385
15,SAE_SVM_RBF,True,0.77305356156819438,0.75675675675675669,0.76228602981778026
15,SAE_SVM_RBF,False,0.80138648180242633,0.77701226684590829,0.78657115733149219
15,SAE_SVM_POLY,True,0.72170071783544998,0.59113523292627768,0.61126449475427935
15,SAE_SVM_POLY,False,0.7395147313691508,0.60022506681671117,0.62501078795201515
15,DL_S,True,0.90060739922694644,0.89566172432729274,0.8978464936499172
15,DL_S,False,0.99982668977469669,0.99982668977469669,0.99982739276775701
15,SAE_S_SVM,True,0.62065157371617896,0.55753968253968256,0.56405300938707892
15,SAE_S_SVM,False,0.64852686308492202,0.57871945561398086,0.58988521619055834
15,SAE_S_SVM_RBF,True,0.83655438983986752,0.75674325674325671,0.7838210933186085
15,SAE_S_SVM_RBF,False,0.84835355285961866,0.76388888888888884,0.79390696470182098
15,SAE_S_SVM_POLY,True,0.73550524572059639,0.5935828877005348,0.6159580342352291
15,SAE_S_SVM_POLY,False,0.75355285961871754,0.59472028450280401,0.6215586433071546
16,SVM,True,0.56043956043956045,0.54458088627869727,0.53813914501257332
16,SVM,False,0.62418242884921338,0.59888059701492535,0.60777292576419217
16,SVM_RBF,True,0.25164835164835164,0.94824016563146996,0.61246158144733165
16,SVM_RBF,False,1.0,1.0,1.0
